SITE;Original ID;CID;RAG.TREATMENT;RAG.ORDER;INGFIRST;RAG.LOCAL1;RAG.DISTANT1;RAG.SELF2;RAG.DISTANT2;RAG.ORDER2;INGFIRST2;RAG.DISTANT3;RAG.OUTGROUP3;RAG.SELF4;RAG.OUTGROUP4;GA1;GA2;GA3;HONEST13;HONEST;DG.TREATMENT;DG.ORDER;ORDCODE;DIDRAG;DG.LOCAL1;DG.DISTANT1;DG.SELF2;DG.DISTANT2;DG.DISTANT3;DG.OUTGROUP3;DG.SELF4;DG.OUTGROUP4;GA1;GA2;GA3;DG.HONEST;SEX;AGE13;AGE;FAMILY;CHILDREN;FORMALED;HOUSEHOLD;MAT1;MAT2;MAT3;MAT4;BGPUNISH;BGSTLIMP;BGLIEIMP;BGMURDIMP;BGFEEL;BGSEE;BGREWARD;BGDIE;LGPUNISH;LGSTEALIMP;LGLIEIMP;LGMURDIMP;LGFEEL;LGSEE;LGREWARD;LGDIE;POLEVAL;CORELEMO;INGREMO;OUTGREMO;CORELSIM;OUTSIM
Turkana;72;507;1;21;0;19;11;12;18;43;0;19;11;22;8;Yes, it's a normal game I used to play (i.e., agua) that means three stones in a hole with several nine holes played by two people;What you possess in terms of resources, you share with others;It was a tent bottle for whoever was thirsty in the tent;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;19;19;1;0;0;9;1;1;1;1;1;3;1;4;1;1;1;1;0;NA;0;0;0;NA;0;0;0;2;3;1;2;1
Turkana;73;508;2;12;1;15;15;16;14;34;1;16;14;14;16;She doesn't understand the game;The game is about two people: one a Christian and the other a non-Christian;The materials she saw showed worship;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;34;34;2;3;0;8;0;0;0;0;1;2;1;4;1;1;2;1;0;0;0;0;0;NA;0;0;-1;2;4;1;2;-2
Turkana;74;509;2;21;0;13;17;15;15;34;1;16;14;15;15;It reminds him of the church games like singing and dancing;It relates to him the teachings of a Christian life;Tells him the word of God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;43;43;2;16;0;18;0;0;1;1;1;2;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;-2;3;4;1;2;-2
Turkana;75;510;2;12;1;13;17;17;13;43;0;14;16;17;13;They remind her of no reasons to her life;She thinks this game is hard to her to make;The bible teaches you to know the goods of God as you live on this earth;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;30;30;2;2;0;6;0;0;0;1;1;2;2;4;1;1;2;1;1;2;2;2;0;NA;1;0;-2;2;4;1;2;-1
Turkana;76;511;2;21;0;20;10;17;13;43;0;19;11;20;10;Yes, it reminds me of the childhood games (i.e., lokolitak nyemun) that means moving like a snake by several children in a line;To be able in sharing your property with your neighbour by respecting the word of God;The items show the word of God and be ready to trust in Him;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;49;49;2;9;0;7;0;0;1;1;1;3;3;3;1;1;2;1;0;0;0;0;0;NA;1;0;0;4;5;1;0;-1
Turkana;77;512;2;12;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2134;2;1;6;4;7;3;NA;NA;5;5;Yes, it tells me of a game in which I used to sing by counting stones to fill the bottle or a hole;It puts or herds knowledge on how to handle issues in the life of people;It shows the house of a magician;0;0;31;31;2;4;2;6;0;0;0;0;1;2;2;4;1;1;3;1;0;1;1;1;0;NA;1;0;-2;3;4;1;2;1
Turkana;78;513;2;21;0;15;15;15;15;34;1;15;15;15;15;The game reminds her of the church;The main aim of the game to her is for her to change her life;the rosary and the bible interprets the message of God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;49;49;2;8;0;6;0;0;0;0;1;2;1;3;1;1;2;1;1;0;0;0;0;NA;1;0;0;2;3;1;1;-2
Turkana;82;514;1;21;0;17;13;16;14;34;1;21;9;NA;NA;She can't remember or recall other games;It provides knowledge to do things which conern life;It is a drinking bottle;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;18;18;1;0;0;6;0;0;0;0;1;2;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;-2;1;3;1;2;1
Turkana;83;515;1;12;1;16;14;15;15;43;0;13;17;20;10;Yes, the ability to make personal decisions;It is to be independent in sharing what you have to others;It could be a drinking bottle;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;35;35;2;2;0;6;0;0;0;1;1;2;1;4;1;1;2;1;0;0;0;0;0;NA;0;0;0;3;4;1;2;-2
Turkana;85;516;1;12;1;18;12;20;10;34;1;16;14;20;10;Yes, it reminds her of the sand and bead game;It shows honesty in the equity distribution of money;A bottle of water simply means if I play in the tent and I get thirst, I'll be given water;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;31;31;2;4;0;8;0;0;0;0;1;3;2;4;1;1;2;1;0;0;0;0;0;NA;1;0;0;4;5;1;2;-2
Turkana;86;517;1;21;0;23;7;21;9;34;1;7;23;25;5;Yes, this reminds her to strive for life in terms of small business;It brings knowledge which broadens her future plans;They help in bathing and drinking water;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;31;31;2;2;0;4;1;0;0;0;1;2;1;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;2;4;1;2;-1
Turkana;87;518;1;12;1;15;15;15;15;43;0;16;14;16;14;Since it was a game involving money, it reminds me on how to struggle to acquire money;It is all about struggle in life;the bottle resembles a container for water and the basin is for the owner of the tent to use for a shower;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;44;44;2;5;0;10;0;0;0;0;1;3;2;4;1;1;3;1;0;0;0;0;0;NA;0;0;-2;1;2;1;2;2
Turkana;89;519;2;12;1;16;14;16;14;34;1;13;17;11;19;Yes, the game makes her recall the stone game (throwing up and down interchangeably);It was the money game;It shows the tent is the prayer place for God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;21;21;1;0;0;5;0;0;0;0;1;2;2;3;1;1;2;1;0;1;0;0;0;NA;1;0;-2;4;5;1;0;-1
Turkana;90;520;2;21;0;11;19;16;14;34;1;13;17;19;11;Yes, it reminds me of (tahtanenewe game) which means a singing game sung when sitted and rest go round in a circle;The purpose of the game to me is to struggle for life to withstand challenges;This signifies the word of God in the tent;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;91;521;2;12;1;11;19;17;13;43;0;18;12;25;5;The play reminds him of a way of believing in the church;to trust in God;It gives the notion that God is available in the play tent;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;66;66;2;11;0;14;0;0;0;0;1;4;4;4;1;1;2;1;0;0;0;0;0;NA;0;0;0;2;3;1;2;2
Turkana;92;522;2;21;0;16;14;16;14;43;0;14;16;15;15;It is hard to tell about the play game;We should be sharing resources with others in times of need;It showed the holy items for worship;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;36;36;2;7;0;10;0;0;0;0;1;3;1;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;4;4;2;2;2
Turkana;94;523;2;21;0;17;13;17;13;34;1;15;15;13;17;Yes, it reminds him of the game he played long ago (rolling mud in a ball shape then throwing to each other to find the best player);It tells him on how to strive for life.  It's capacity building;The presence of the Lord God in the tent;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;44;44;2;4;0;6;0;0;0;0;1;1;1;3;1;1;2;1;0;0;0;0;0;NA;1;0;0;3;5;1;2;1
Turkana;95;524;2;12;1;21;9;19;11;43;0;20;10;20;10;It's hard to recall any game;It symbolizes the Christian way of life, doing what is right;This refers to the spiritual items that nourishes faith;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;22;22;1;0;0;4;0;0;0;0;1;1;1;3;1;1;2;1;0;0;0;0;0;NA;0;0;0;4;5;1;2;-1
Turkana;96;525;2;21;0;15;15;16;14;43;0;13;17;14;16;Yes, it reminds me on how we use to count using stones (it helps to count animals);What you have, share to the rest, and it will be given back to you when in need;The hanging rosary symbolizes the word of God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;66;66;5;6;0;7;0;0;0;1;1;3;2;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;2;4;2;2;2
Turkana;98;526;1;21;0;NA;NA;NA;NA;34;1;NA;NA;NA;NA;Yes, it reminds me of the normal activities that I use to do (i.e., camels dung gathered and put in several holes, four pieces per hole to complete the game);It teaches a Christian life, to love all the people, to help one another;Tent utensils used for drinking water;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;49;49;2;12;3;14;0;0;0;1;1;1;1;3;1;1;2;1;0;0;0;0;0;NA;0;0;1;2;5;2;2;1
Turkana;99;527;1;12;1;15;15;21;9;43;0;18;12;18;12;It reminds him to share what he has with other people;To provide room for thinking and handling challenges (i.e., critical thinking);It symbolizes nothing;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;26;26;2;2;0;4;0;0;0;0;1;3;3;4;1;1;2;1;0;0;0;0;0;NA;0;0;-2;2;3;1;1;-1
Turkana;100;528;1;21;0;22;8;23;7;43;0;22;8;22;8;Yes, it reminds me of nageregera game which means stones in a bottle shaken then given to your friend to play the same way;to share knowledge and materials in a christian life;Part of the house utensils used for drinking;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;21;21;1;0;0;4;0;0;0;0;1;4;4;4;1;1;2;1;0;0;0;0;0;NA;0;0;-1;2;3;2;2;-2
Turkana;101;529;1;12;1;13;17;13;17;34;1;14;16;12;18;It simply reminds the importance of what she used to do like shaking seeds in a gourd (i.e., girl play game);It focuses on education motives, it widens thinking, as you meet challenges in life;The bottle was for drinking water and the basin was for the owner to bathe;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;26;26;1;0;0;7;1;1;1;1;1;2;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;-2;4;4;2;2;1
Turkana;102;530;1;21;0;14;16;16;14;34;1;15;15;15;15;Yes, it's compared to the games of moving stones from a hole to a hole and cover a hole with sand and make another player to find which hole has the stones;It's a way of looking for money because it comprises various town materials;It's a container for water used in the tent by players;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;52;52;2;2;0;5;1;1;0;0;1;2;1;3;1;1;2;1;0;0;0;0;0;NA;0;0;-1;3;5;1;2;0
Turkana;103;531;1;12;1;13;17;18;12;43;0;18;12;18;12;I can't recall any game;The money game will motivate you to have desire for money;I thought the plastic bottle was part of the tent items;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;35;35;2;5;0;7;0;0;0;0;1;2;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;-2;2;2;1;1;-1
Turkana;104;532;1;21;0;10;20;19;11;43;0;12;18;12;18;It reminds me of the time we used to play with small stones;It is just a normal game;This is a bottle of water in our hut;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;18;18;1;0;0;4;0;1;0;0;1;1;1;2;1;1;1;1;0;0;0;0;0;NA;1;0;0;3;5;2;0;0
Turkana;106;533;2;21;0;14;16;15;15;34;1;15;15;15;15;Due to the presence of the bible in the tent, the game reminds me of the word of God;spiritual nourishment;To be honest in playing the game;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;55;55;2;4;0;9;0;0;0;0;1;3;1;2;1;1;3;1;0;0;0;0;0;NA;0;0;0;4;5;1;2;-1
Turkana;107;534;2;12;1;15;15;15;15;43;0;15;15;14;16;Yes, the usual games during her past days like chase game, moving stones from one hole to another hole;I should give what I have to one another and this in turn will happen to you;The tent items (i.e., the cross) shows the house of worship and trusting in God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;109;535;2;12;1;14;16;17;13;34;1;16;14;14;16;It reminds him of the game of counting one bead after another bead, referring to counting animals;It nurtures the aspect of faith in a christian life;Symbolizes the presence of Jesus in the tent and following the way of God;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;35;35;2;10;0;8;0;1;1;1;1;3;1;1;1;1;2;1;1;1;0;0;0;NA;1;0;0;5;5;2;-1;-1
Turkana;110;536;2;21;0;23;7;22;8;34;1;22;8;22;8;Yes, it reminds me of (abelo) meaning throwing up a number of small stones and lands on the back of the arm (on top of the finger arms) [Note: this means back of the hand];Knowledge on how to utilize what you receive and share;Strengthens the Christian faith while playing the game;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;63;63;5;7;0;7;1;0;0;0;1;3;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;0;3;4;1;2;-1
Turkana;111;537;2;12;1;16;14;19;11;43;0;15;15;14;16;Yes, we use to play using a bead and sand (our girl-child game);Playing with money means that there is life ahead of you;None;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;25;25;4;1;0;7;0;1;1;1;1;2;2;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;2;2;2;2;2
Turkana;112;538;2;21;0;17;13;11;19;43;0;13;17;19;11;Yes, it tells me the games I used to play, jumping on high raised places with other opponent;It builds thinking, that makes me focus on future plans (i.e., doing business to earn a living);Shows Christian way of life;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;37;37;2;6;0;30;0;0;0;0;1;2;1;4;1;1;2;1;1;1;1;1;0;NA;1;1;-2;3;4;2;1;-1
Turkana;113;539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1234;1;0;6;4;6;4;6;4;7;3;Yes, it is similar to the game of small stones that one closes the eyes and the other holds stones at his / her hand.  The other tells the number of the stones;It teaches to be strong;NA;0;1;25;25;2;1;1;9;0;0;0;0;1;3;1;1;1;1;2;1;0;0;0;0;0;NA;0;0;0;3;4;1;2;-1
Turkana;114;540;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2134;2;0;3;7;5;5;4;6;6;4;Yes, it reminds me of a chase game of girls and boys who play with stones at the palm of the hand, through throwing up and down interchangeably;it educates on business ways of life in a modern way;it is for the owner of the tent;0;0;21;21;1;0;0;4;0;0;0;1;1;3;1;3;1;1;3;1;0;0;0;0;0;NA;0;0;-1;4;5;2;1;-1
Turkana;118;541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2134;2;0;6;4;5;5;6;4;6;4;It is hard to understand the game;It reminds the play of modern people, which refers to money;To store water for a drink in the tent game;0;0;59;59;4;4;0;5;0;0;0;0;1;2;1;4;1;1;1;1;1;1;0;2;1;NA;0;0;0;2;3;1;2;-2
Turkana;120;542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2143;2;0;2;8;2;8;4;6;8;2;pei arei, counting stones and getting to share them in holes;give to your neighbours;fetching and keeping water;0;1;44;44;2;10;0;14;0;0;0;0;1;4;3;4;1;1;2;1;0;1;0;0;0;NA;0;0;0;3;5;1;2;1
Turkana;121;543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1234;1;0;8;2;9;1;5;5;4;6;Yes, a stone throwing game of four stones played by one hand interchangeably;To share resources with the rest of the people in a christian life;The word of God.;0;0;66;66;2;6;0;9;0;0;0;1;1;3;1;4;1;1;1;1;0;0;0;0;0;NA;0;0;-1;2;5;1;2;-1
Turkana;122;544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2134;2;0;7;3;6;4;5;5;5;5;it tells me of eludoeludo, lokolitak, that means a way of movement or zigzag which is similar to a snake crawling;purposely ways to work hard as you deal with farming and mostly livestock;it represents the christian teaching in a Godly way;0;0;44;44;2;3;0;5;0;0;0;0;1;4;4;4;1;1;2;1;1;0;0;0;0;NA;1;1;-2;4;3;1;2;-2
Turkana;123;545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1243;1;0;5;5;5;5;5;5;5;5;this reminds me of a normal play.;distribution of money to the neighbour's cups;I do not know what it means - could be decoration;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;124;546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2143;2;0;10;0;10;0;10;0;10;0;We do have games, but no game play I've experienced which resembles this one;This is all about experience in life;Purely the presence of the word of God;0;0;21;21;2;1;0;3;0;0;0;0;1;3;3;4;1;1;2;1;1;2;2;2;0;NA;1;0;-2;2;4;1;2;1
Turkana;126;547;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2134;2;0;6;4;7;3;5;5;5;5;it is a play for pretending to have your own hut and practice to share out food into the bottle tops;sharing of food or money to people of your own church and those from far;directing faith to God the creator and his only son;0;0;18;18;1;0;0;7;0;0;0;0;1;3;1;3;1;1;2;1;0;0;0;1;0;NA;1;0;-2;2;4;2;1;1
Turkana;128;548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2143;2;0;6;4;7;3;6;4;5;5;Yes, it resembles a game of stones thrown up and down at the back of the hand fingers interchangeably;It provides the idea of knowing what you have in terms of counting your items or animals;The word of God and Jesus himself;0;0;35;35;2;5;0;11;0;1;0;1;1;3;3;2;1;1;2;1;0;0;0;0;0;NA;1;0;-2;3;5;2;1;0
Turkana;129;549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1234;1;0;8;2;9;1;9;1;10;0;Yes, normal activity like ngikiles, meaning many stones put together and played by two people;Take care of animals as you are herding in grassland by knowing in numbers;Traditional way of life, the tent for diviners;0;1;25;25;1;0;0;5;1;0;0;0;1;4;1;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;5;3;1;2;1
Turkana;134;550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2134;2;0;NA;NA;6;4;6;4;5;5;It could remind me of counting sticks for mathematic purposes;Due to counting, I was engaged to doing, I thought this is one way to sharpen and boost my memory to do proper count ;Though the hut was modern, local items symbolize our own local materials;0;0;35;35;2;5;0;5;0;0;0;0;1;1;1;3;1;1;2;1;0;1;3;2;0;NA;1;0;0;4;5;1;1;1
Turkana;135;551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1243;1;0;6;4;7;3;4;6;7;3;Yes, it tells of the games I use to play like Eweite, meaning a chase game of two ends played by a good number of children;The study teaches ways of business because it concerns town life;Items in the tent means various messages like tobacco for chewing, shoes for wearing.  Sometimes they are used by magicians;0;0;45;45;2;7;0;10;1;0;0;0;1;3;2;4;1;1;2;1;0;0;0;1;0;NA;0;0;1;3;4;1;2;-2
Turkana;137;552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1234;1;0;3;7;7;3;7;3;8;2;It's a house play of sharing food to your family members;practicing honesty;it's a police or KPR uniform.;1;1;22;22;1;0;0;10;0;0;1;1;1;3;2;4;1;1;1;1;1;2;2;3;1;NA;1;1;-2;1;2;1;1;1
Turkana;140;553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2143;2;0;9;1;8;2;9;1;9;1;We played a four maize game, where maize is burnt on one side and other side is left white for decision making;I've no idea of what it could mean or its purpose;That was a police jacket, meaning a guarded house;0;0;19;19;2;0;0;5;1;0;0;0;1;1;1;3;1;1;3;1;0;0;0;0;0;NA;0;0;-2;5;5;1;2;-2
Turkana;144;554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2143;2;0;9;1;4;6;7;3;7;3;Yes, we use to jump up and down counting to check who has won by what times.;you should remember to share to others who do not have;to have water is having life;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;145;555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1234;1;0;8;2;9;1;2;8;9;1;Yes, counting of stone games;You should not be selfish and learn to give to others;The owner of the house will use it for keeping water or for drinking;0;1;25;25;3;0;0;7;0;0;0;0;1;1;2;2;1;1;3;1;0;0;0;0;0;NA;1;0;0;1;4;1;0;-2
Turkana;146;556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2134;2;0;7;3;8;2;3;7;8;2;"Yes, it is like napupu game, which means ""hedgehog"" then jump like the animal holding stones";The play of money, which is new to her;NA;0;0;63;63;2;6;0;6;1;0;0;0;1;1;1;2;1;1;1;1;0;1;1;2;0;NA;1;0;0;2;4;1;1;-1
Turkana;148;557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2143;2;0;5;5;5;5;5;5;2;8;Counting stones and separating them according to colour and allocating, assuming that donkeys, cows, goats are present;learning how to share to others what you have;keeping water for drinking;0;1;62;62;2;8;3;9;0;0;1;1;1;3;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;0;4;5;1;2;-2
Turkana;151;558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1243;1;0;2;8;9;1;10;0;0;10;to men, they played pei arei stone counting, but ladies played bead and sand (akicukare);you should be ready to share to your friends, neighbours, among others;house items for the purpose of holding water;0;0;36;36;2;5;0;7;0;0;0;0;1;1;1;4;1;1;3;1;0;0;0;1;0;NA;0;0;0;2;3;1;-2;-2
Turkana;152;559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2143;2;0;1;9;9;1;1;9;1;9;Yes, it's compared to a three stone play, in a hole that comprises 18 holes played by two people;it teaches the game of money;helps in storing water for a drink;0;0;18;18;1;0;0;3;0;0;0;0;1;3;2;4;1;1;2;1;0;0;0;0;0;NA;0;0;0;3;4;1;2;-2
Turkana;153;560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1234;1;0;7;3;7;3;4;6;8;2;Yes, it's similar to a game of putting stones together of the same size and of the same colour and dividing among children, referring to animals;it is impossible to understand it;there's the word of God in the tent place;0;1;31;31;2;7;0;11;0;0;0;0;1;3;1;4;1;1;1;1;1;4;3;4;0;NA;0;0;0;4;5;1;2;-1
Turkana;156;561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2143;2;0;9;1;8;2;9;1;9;1;Yes, reminds her of nagereagera, a game meaning shaking stones or seeds in a bottle;To make decision at your own and be able to share with the rest;The holy materials for worshipping God;0;0;50;50;2;9;0;11;0;0;0;0;1;4;2;4;1;1;1;1;1;3;2;3;0;NA;0;0;0;3;4;3;2;-2
Turkana;157;562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1234;1;0;5;5;5;5;5;5;5;5;Yes, reminds me of a bead play (Akap'ngatuk) meaning when you find a hidden beads, your cows have given birth to a calf;This could be a research game, as mentioned during the introduction, it is being done in other places;I thought this was a believer's room because ou could see Christ nailed on the cross and the bible;0;0;35;35;2;7;2;9;1;1;1;0;1;2;1;4;1;1;1;1;0;0;0;2;0;NA;0;0;0;2;4;1;1;-1
Turkana;159;563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1243;1;0;8;2;8;2;5;5;4;6;Yes, it's a play (pei arei) counting with one to two containing a few stones in a hole;the knowledge to advance in a daily life with other people;It's holy items for God's word.;0;0;24;24;2;1;0;3;0;0;0;0;1;3;2;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;2;3;1;2;-2
Turkana;161;564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1234;1;0;4;6;8;2;8;2;1;9;We used to play a game like limping with one leg while counting steps;giving to your neighbours as he / she could also give to you;diviners' items;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;164;565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2143;2;0;6;4;8;2;5;5;6;4;Yes, stone play dividing through separation by colour and allocating some to be a donkey, a goat, etc.;to have keen consideration on sharing what you have;used as play materials;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turkana;166;566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2134;2;0;5;5;5;5;5;5;5;5;yes, it's similar to a counting stones game by adding and subtracting through a game called atiak, meaning dividing stones up into holes;it advocates vision, critical thinking, which pertains to life;the items tell me to go for consultation to the diviner as you face problems.;0;0;66;66;2;5;0;8;0;0;1;1;1;1;1;4;1;1;3;1;0;0;0;0;0;NA;0;0;0;4;5;1;2;-2
Turkana;167;567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1243;1;0;5;5;5;5;6;4;6;4;I've only played local dances;may be a game for luck finding money;it symbolises diviners' items due to tobacco and ochre availability;0;0;58;58;4;7;0;8;0;0;1;1;1;3;2;4;1;1;1;1;0;0;0;0;0;NA;0;0;-2;4;5;3;2;-2
